11/01/2018-19:00;20.1;28.9;84.0;18.8
11/01/2018-19:10;20.0;19.8;85.0;18.8
11/01/2018-19:20;19.9;23.9;85.5;18.6
11/01/2018-19:30;19.8;16.6;85.8;18.6
11/01/2018-19:40;19.9;9.4;86.0;18.7
11/01/2018-19:50;19.9;15.0;86.0;18.7
11/01/2018-20:00;19.8;21.9;85.5;18.5
11/01/2018-20:10;19.6;30.7;85.2;18.4
11/01/2018-20:20;19.6;28.7;85.2;18.4
11/01/2018-20:30;19.6;31.2;84.9;18.4
11/01/2018-20:40;19.6;27.2;84.3;18.4
11/01/2018-20:50;19.6;22.4;84.1;18.4
11/01/2018-21:00;19.7;11.3;85.1;18.4
11/01/2018-21:10;19.7;20.8;85.2;18.5
11/01/2018-21:20;19.7;23.0;86.1;18.4
11/01/2018-21:30;19.5;23.3;86.4;18.3
11/01/2018-21:40;19.4;18.6;86.6;18.1
11/01/2018-21:50;19.4;17.1;87.0;18.1
11/01/2018-22:00;19.2;14.6;87.3;17.9
11/01/2018-22:10;19.1;7.0;87.5;17.8
11/01/2018-22:20;19.0;7.6;87.6;17.7
11/01/2018-22:30;19.1;9.8;87.8;17.8
11/01/2018-22:40;19.0;4.0;87.9;17.8
11/01/2018-22:50;19.0;3.9;87.9;17.7
11/01/2018-23:00;19.0;3.8;87.9;17.7
11/01/2018-23:10;18.9;10.0;87.9;17.6
11/01/2018-23:20;18.9;12.5;88.1;17.6
11/01/2018-23:30;19.1;12.0;88.3;17.8
11/01/2018-23:40;19.1;11.4;88.4;17.8
11/01/2018-23:50;19.0;13.7;88.5;17.7
12/01/2018-00:00;19.1;17.6;88.6;17.8
12/01/2018-00:10;19.1;17.7;88.7;17.8
12/01/2018-00:20;19.0;17.5;88.8;17.8
12/01/2018-00:30;19.0;20.6;88.8;17.7
12/01/2018-00:40;19.0;17.4;88.8;17.8
12/01/2018-00:50;19.0;18.4;88.8;17.7
12/01/2018-01:00;19.0;20.8;88.8;17.7
12/01/2018-01:10;19.0;18.4;88.8;17.7
12/01/2018-01:20;18.9;17.9;88.7;17.6
12/01/2018-01:30;18.9;22.5;88.6;17.6
12/01/2018-01:40;18.9;21.5;88.5;17.6
12/01/2018-01:50;18.9;25.2;88.4;17.6
12/01/2018-02:00;19.0;25.7;88.2;17.7
12/01/2018-02:10;18.9;19.9;87.9;17.6
12/01/2018-02:20;18.9;19.1;87.3;17.6
12/01/2018-02:30;18.8;15.2;87.3;17.5
12/01/2018-02:40;18.9;16.3;87.1;17.5
12/01/2018-02:50;18.7;8.3;87.3;17.4
12/01/2018-03:00;18.7;2.7;87.2;17.4
12/01/2018-03:10;18.9;7.9;87.0;17.6
12/01/2018-03:20;19.0;11.9;87.3;17.6
12/01/2018-03:30;19.0;10.5;87.5;17.7
12/01/2018-03:40;19.0;3.2;87.7;17.7
12/01/2018-03:50;19.0;9.4;87.7;17.7
12/01/2018-04:00;18.9;12.7;87.9;17.6
12/01/2018-04:10;18.9;9.5;88.1;17.6
12/01/2018-04:20;18.9;4.9;88.2;17.6
12/01/2018-04:30;18.9;4.8;88.3;17.5
12/01/2018-04:40;18.7;3.3;88.4;17.4
12/01/2018-04:50;18.7;4.7;88.5;17.4
12/01/2018-05:00;18.8;9.7;88.6;17.5
12/01/2018-05:10;18.9;9.1;88.5;17.6
12/01/2018-05:20;18.9;3.3;88.4;17.6
12/01/2018-05:30;18.8;4.2;88.2;17.5
12/01/2018-05:40;18.8;5.7;87.8;17.5
12/01/2018-05:50;18.8;4.4;87.5;17.4
12/01/2018-06:00;18.8;2.1;87.3;17.5
12/01/2018-06:10;18.8;1.7;87.2;17.5
12/01/2018-06:20;18.8;6.9;87.4;17.5
12/01/2018-06:30;18.8;8.5;87.8;17.4
12/01/2018-06:40;18.7;10.3;88.1;17.4
12/01/2018-06:50;18.7;9.8;88.4;17.4
12/01/2018-07:00;18.6;12.2;88.5;17.3
12/01/2018-07:10;18.7;9.1;88.6;17.3
12/01/2018-07:20;18.6;11.8;88.4;17.3
12/01/2018-07:30;18.7;8.8;88.2;17.3
12/01/2018-07:40;18.7;6.6;88.2;17.4
12/01/2018-07:50;18.7;6.0;88.4;17.4
12/01/2018-08:00;18.8;11.3;88.3;17.5
12/01/2018-08:10;18.9;19.2;87.5;17.6
12/01/2018-08:20;19.1;18.8;86.5;17.8
12/01/2018-08:30;19.2;18.3;85.7;17.9
12/01/2018-08:40;19.3;14.0;85.3;18.0
12/01/2018-08:50;19.3;18.9;84.7;18.0
12/01/2018-09:00;19.4;16.7;84.6;18.1
12/01/2018-09:10;19.4;13.8;84.3;18.2
12/01/2018-09:20;19.4;18.1;84.4;18.1
12/01/2018-09:30;19.4;16.2;84.7;18.2
12/01/2018-09:40;19.5;15.9;84.7;18.2
12/01/2018-09:50;19.6;18.2;84.7;18.4
12/01/2018-10:00;19.8;17.0;84.7;18.5
12/01/2018-10:10;20.0;19.1;84.2;18.7
12/01/2018-10:20;20.0;19.1;84.2;18.7
12/01/2018-10:30;20.4;20.4;82.6;19.2
12/01/2018-10:40;20.6;19.4;82.3;19.4
12/01/2018-10:50;20.6;23.0;81.4;19.4
12/01/2018-11:00;20.7;17.9;81.1;19.5
12/01/2018-11:10;20.8;16.5;80.8;19.6
12/01/2018-11:20;20.7;18.8;80.3;19.5
12/01/2018-11:30;20.5;24.1;80.3;19.3
12/01/2018-11:40;20.5;24.1;80.3;19.3
12/01/2018-11:50;20.6;20.3;80.5;19.4
12/01/2018-12:00;20.8;14.3;80.2;19.6
12/01/2018-12:10;20.8;14.3;80.2;19.6
12/01/2018-12:20;21.1;15.6;76.4;19.9
12/01/2018-12:30;21.3;15.6;75.8;20.1
12/01/2018-12:40;21.9;15.3;74.6;20.7
12/01/2018-12:50;22.5;12.4;72.7;21.4
12/01/2018-13:00;22.5;12.4;72.7;21.4
12/01/2018-13:10;22.9;14.5;71.5;21.8
12/01/2018-13:20;22.8;14.7;72.0;21.7
12/01/2018-13:30;22.6;16.8;72.7;21.5
12/01/2018-13:40;22.3;17.5;74.3;21.2
12/01/2018-13:50;22.4;14.5;73.6;21.3
12/01/2018-14:00;22.5;15.5;74.5;21.3
12/01/2018-14:10;22.5;16.3;73.6;21.4
12/01/2018-14:20;22.7;13.3;73.2;21.6
12/01/2018-14:30;23.0;18.5;72.7;21.9
12/01/2018-14:40;23.3;18.6;71.5;22.2
12/01/2018-14:50;23.5;19.0;71.7;22.3
12/01/2018-15:00;23.5;18.7;71.0;22.4
12/01/2018-15:10;23.7;15.7;70.8;22.5
12/01/2018-15:20;23.8;18.2;70.9;22.7
12/01/2018-15:30;24.0;19.1;69.3;22.9
12/01/2018-15:40;24.4;15.8;67.9;23.3
12/01/2018-15:50;24.5;16.1;67.9;23.4
12/01/2018-16:00;24.8;19.4;67.4;23.7
12/01/2018-16:10;24.9;20.0;67.8;23.7
12/01/2018-16:20;24.7;22.2;69.6;23.6
12/01/2018-16:30;24.6;20.5;67.9;23.5
12/01/2018-16:40;24.5;24.1;67.9;23.4
12/01/2018-16:50;24.5;22.5;67.4;23.4
12/01/2018-17:00;24.3;22.2;68.1;23.1
12/01/2018-17:10;24.4;20.4;68.0;23.2
12/01/2018-17:20;24.3;20.1;69.9;23.1
12/01/2018-17:30;24.1;25.0;70.4;23.0
12/01/2018-17:40;24.1;23.6;70.6;23.0
12/01/2018-17:50;24.4;22.4;69.9;23.2
12/01/2018-18:00;24.4;20.7;68.6;23.2
12/01/2018-18:10;23.9;23.0;68.5;22.8
12/01/2018-18:20;23.7;18.0;69.5;22.5
12/01/2018-18:30;23.4;21.5;69.9;22.3
12/01/2018-18:40;23.4;16.7;71.3;22.2
12/01/2018-18:50;23.4;13.4;71.6;22.3
12/01/2018-19:00;23.5;14.9;71.6;22.4
12/01/2018-19:10;23.4;18.9;72.5;22.2
12/01/2018-19:20;23.2;15.5;73.2;22.1
12/01/2018-19:30;23.1;14.6;73.8;22.0
12/01/2018-19:40;23.0;14.0;74.4;21.9
12/01/2018-19:50;22.9;16.4;74.3;21.8
12/01/2018-20:00;22.8;21.7;75.2;21.7
12/01/2018-20:10;22.7;24.3;75.7;21.6
12/01/2018-20:20;22.2;27.3;72.6;21.1
12/01/2018-20:30;21.9;25.7;71.8;20.7
12/01/2018-20:40;21.3;28.0;73.6;20.2
12/01/2018-20:50;21.0;26.3;74.7;19.8
12/01/2018-21:00;20.8;23.1;75.4;19.6
12/01/2018-21:10;20.7;26.5;75.8;19.5
12/01/2018-21:20;20.6;31.2;75.9;19.4
12/01/2018-21:30;20.5;37.6;76.3;19.3
12/01/2018-21:48;20.0;19.0;79.9;18.8
12/01/2018-21:50;20.0;19.0;79.9;18.8
12/01/2018-22:00;19.8;15.6;81.8;18.5
12/01/2018-22:10;19.6;11.1;83.3;18.4
12/01/2018-22:20;19.5;11.3;84.3;18.3
12/01/2018-22:30;19.4;11.8;85.5;18.1
12/01/2018-22:40;19.3;13.3;86.4;18.0
12/01/2018-22:50;19.2;14.0;86.9;17.9
12/01/2018-23:00;19.1;14.4;87.2;17.8
12/01/2018-23:10;18.9;19.8;87.4;17.6
12/01/2018-23:20;18.9;15.3;87.7;17.6
12/01/2018-23:30;18.9;13.0;88.0;17.5
12/01/2018-23:40;18.8;12.9;88.2;17.5
12/01/2018-23:50;18.8;13.2;88.3;17.5
13/01/2018-00:00;18.8;13.6;88.4;17.5
13/01/2018-00:10;18.8;16.4;88.5;17.5
13/01/2018-00:20;18.9;13.3;88.5;17.5
13/01/2018-00:30;18.9;17.1;88.5;17.6
13/01/2018-00:40;18.9;19.5;88.5;17.5
13/01/2018-00:50;18.8;16.8;88.5;17.5
13/01/2018-01:00;18.6;19.6;88.5;17.3
13/01/2018-01:10;18.5;17.1;88.4;17.2
13/01/2018-01:20;18.4;15.3;88.4;17.1
13/01/2018-01:30;18.4;14.6;88.2;17.0
13/01/2018-01:40;18.3;17.4;88.0;16.9
13/01/2018-01:50;18.1;15.5;87.8;16.8
13/01/2018-02:00;18.0;14.3;87.8;16.7
13/01/2018-02:10;18.0;13.5;87.8;16.6
13/01/2018-02:20;17.9;14.0;87.8;16.5
13/01/2018-02:30;17.9;11.0;87.9;16.5
13/01/2018-02:40;17.9;13.9;87.9;16.5
13/01/2018-02:50;17.9;13.3;87.9;16.5
13/01/2018-03:00;17.9;12.9;87.8;16.5
13/01/2018-03:10;17.9;14.5;87.9;16.5
13/01/2018-03:20;17.9;12.5;87.9;16.5
13/01/2018-03:30;17.9;12.5;87.9;16.5
13/01/2018-03:40;18.0;14.0;87.8;16.6
13/01/2018-03:50;18.0;14.4;87.6;16.6
13/01/2018-04:00;18.0;15.2;87.5;16.6
13/01/2018-04:10;18.1;14.0;87.3;16.7
13/01/2018-04:20;18.1;13.3;87.1;16.7
13/01/2018-04:30;18.1;13.1;87.1;16.8
13/01/2018-04:40;18.1;15.5;87.0;16.8
13/01/2018-04:50;18.1;16.0;87.0;16.8
13/01/2018-05:00;18.2;13.3;86.7;16.8
13/01/2018-05:10;18.1;9.0;86.9;16.8
13/01/2018-05:20;18.1;8.0;87.1;16.7
13/01/2018-05:30;18.1;7.2;87.1;16.7
13/01/2018-05:40;18.1;6.4;87.4;16.7
13/01/2018-05:50;18.2;5.6;87.4;16.8
13/01/2018-06:00;18.3;7.0;87.1;16.9
13/01/2018-06:10;18.4;6.6;86.4;17.0
13/01/2018-06:20;18.2;7.8;86.4;16.8
13/01/2018-06:30;18.2;7.3;86.3;16.8
13/01/2018-06:40;18.3;5.9;86.4;16.9
13/01/2018-06:50;18.3;8.0;86.5;16.9
13/01/2018-07:00;18.3;8.8;86.4;16.9
13/01/2018-07:10;18.3;9.8;86.3;16.9
13/01/2018-07:20;18.4;7.5;86.2;17.0
13/01/2018-07:30;18.5;6.4;86.3;17.1
13/01/2018-07:40;18.8;5.6;86.0;17.4
13/01/2018-07:50;18.8;7.7;85.7;17.5
13/01/2018-08:00;19.0;5.7;85.5;17.7
13/01/2018-08:10;19.2;10.8;84.1;17.9
13/01/2018-08:20;19.4;12.7;83.2;18.2
13/01/2018-08:30;19.5;13.5;83.6;18.3
13/01/2018-08:40;19.9;12.0;83.1;18.6
13/01/2018-08:50;20.3;14.6;81.4;19.0
13/01/2018-09:00;20.5;15.1;80.0;19.3
13/01/2018-09:10;20.7;15.3;79.4;19.5
13/01/2018-09:20;21.1;15.7;78.4;19.9
13/01/2018-09:30;21.4;15.7;77.3;20.2
14/01/2018-10:30;21.4;15.7;77.3;20.2
14/01/2018-10:40;21.4;15.7;77.3;20.2
14/01/2018-10:50;25.5;20.2;63.0;24.4
14/01/2018-11:00;26.0;18.9;61.8;24.8
14/01/2018-11:10;26.6;19.3;60.8;25.4
14/01/2018-11:20;26.8;25.4;57.2;25.6
14/01/2018-11:30;26.7;26.3;57.1;25.5
14/01/2018-11:40;26.5;26.2;56.1;25.3
14/01/2018-11:50;27.1;29.4;55.7;25.9
14/01/2018-12:00;27.4;29.2;55.7;26.2
14/01/2018-12:10;27.6;29.8;53.6;26.3
14/01/2018-12:20;27.8;32.1;52.5;26.5
14/01/2018-12:30;28.1;32.8;53.4;26.8
14/01/2018-12:40;28.2;28.9;53.4;26.9
14/01/2018-12:50;28.5;26.9;52.1;27.1
14/01/2018-13:00;28.8;22.5;52.2;27.4
14/01/2018-13:10;29.4;27.4;50.9;27.9
14/01/2018-13:20;29.2;35.7;49.5;27.8
14/01/2018-13:30;28.8;31.5;50.9;27.4
14/01/2018-13:40;28.4;27.8;52.4;27.1
14/01/2018-13:50;29.2;32.9;50.2;27.8
14/01/2018-14:00;29.6;32.2;49.4;28.1
14/01/2018-14:10;29.2;31.8;50.3;27.7
14/01/2018-14:20;29.2;27.8;49.4;27.7
14/01/2018-14:30;28.9;28.9;49.5;27.5
14/01/2018-14:40;29.8;28.4;48.2;28.2
14/01/2018-14:50;29.5;28.7;49.7;28.0
14/01/2018-15:00;29.9;21.9;48.7;28.4
14/01/2018-15:10;30.2;26.9;46.9;28.6
14/01/2018-15:20;30.1;30.5;45.9;28.5
14/01/2018-15:30;28.9;35.9;48.1;27.5
14/01/2018-15:40;27.5;45.9;54.6;26.2
14/01/2018-15:50;25.0;51.0;63.3;23.8
14/01/2018-16:00;23.7;51.6;66.5;22.6
14/01/2018-16:10;23.2;35.2;69.9;22.0
14/01/2018-16:20;22.9;35.9;70.3;21.8
14/01/2018-16:30;22.5;33.4;71.1;21.4
14/01/2018-16:40;22.3;26.9;71.8;21.2
14/01/2018-16:50;22.4;28.5;71.9;21.3
14/01/2018-17:00;22.6;30.0;70.7;21.4
14/01/2018-17:10;22.7;24.5;70.2;21.5
14/01/2018-17:20;22.7;22.5;71.2;21.6
14/01/2018-17:30;22.2;15.8;74.6;21.1
14/01/2018-17:40;22.3;17.4;74.8;21.2
14/01/2018-17:50;22.4;20.9;74.8;21.2
14/01/2018-18:00;22.4;19.4;74.9;21.2
14/01/2018-18:10;22.3;16.5;75.2;21.1
14/01/2018-18:20;22.4;15.2;73.5;21.2
14/01/2018-18:30;22.4;13.1;74.9;21.3
14/01/2018-18:40;22.5;12.4;76.3;21.3
14/01/2018-18:50;22.5;14.9;76.1;21.3
14/01/2018-19:00;22.5;14.1;76.0;21.4
14/01/2018-19:10;22.4;13.8;76.7;21.3
14/01/2018-19:20;22.2;17.6;76.0;21.0
14/01/2018-19:30;22.1;15.1;76.2;21.0
14/01/2018-19:40;22.1;19.8;75.2;20.9
14/01/2018-19:50;22.0;23.2;73.8;20.8
14/01/2018-20:00;21.9;21.5;74.3;20.8
14/01/2018-20:10;21.8;18.5;74.6;20.7
14/01/2018-20:20;22.1;9.8;73.4;20.9
14/01/2018-20:30;22.0;8.2;73.3;20.9
14/01/2018-20:40;22.0;8.7;74.2;20.8
14/01/2018-20:50;21.9;3.8;74.7;20.7
14/01/2018-21:00;22.3;10.2;73.4;21.1
14/01/2018-21:10;22.1;14.9;75.3;21.0
14/01/2018-21:20;22.0;15.1;75.7;20.9
14/01/2018-21:30;21.9;13.5;76.6;20.8
14/01/2018-21:40;21.8;10.1;77.3;20.6
14/01/2018-21:50;21.6;9.4;78.4;20.5
14/01/2018-22:00;21.9;5.3;77.4;20.7
14/01/2018-22:10;22.1;5.7;76.1;21.0
14/01/2018-22:20;22.2;8.2;75.7;21.1
14/01/2018-22:30;22.3;6.5;75.6;21.1
14/01/2018-22:40;22.3;9.2;75.4;21.1
14/01/2018-22:50;22.1;10.7;76.4;21.0
14/01/2018-23:00;22.0;11.6;77.0;20.8
14/01/2018-23:10;21.5;11.0;79.4;20.4
14/01/2018-23:20;21.3;14.1;80.5;20.2
14/01/2018-23:30;21.3;15.9;80.8;20.2
14/01/2018-23:40;21.4;16.7;80.3;20.3
14/01/2018-23:50;21.3;17.5;80.9;20.1
15/01/2018-00:00;21.3;17.0;79.3;20.1
15/01/2018-00:10;21.4;15.2;76.0;20.3
15/01/2018-00:20;21.7;15.4;72.9;20.5
15/01/2018-00:30;21.5;13.5;72.9;20.4
15/01/2018-00:40;21.4;16.3;73.1;20.2
15/01/2018-00:50;21.4;15.3;73.6;20.2
15/01/2018-01:00;21.4;13.0;73.6;20.2
15/01/2018-01:10;21.3;12.4;74.2;20.1
15/01/2018-01:20;21.2;14.3;74.4;20.0
15/01/2018-01:30;21.0;12.7;75.7;19.8
15/01/2018-01:40;20.8;12.0;77.1;19.6
15/01/2018-01:50;20.5;11.5;78.8;19.3
15/01/2018-02:00;20.6;10.0;78.5;19.4
15/01/2018-02:10;20.3;9.5;80.4;19.0
15/01/2018-02:20;19.8;13.4;83.4;18.6
15/01/2018-02:30;19.9;12.6;83.1;18.7
15/01/2018-02:40;20.3;16.4;79.8;19.1
15/01/2018-02:50;20.6;18.4;77.3;19.4
15/01/2018-03:00;20.5;13.8;77.9;19.3
15/01/2018-03:10;20.5;12.1;77.8;19.3
15/01/2018-03:20;20.7;14.0;77.3;19.5
15/01/2018-03:30;20.6;11.9;77.9;19.4
15/01/2018-03:40;20.4;11.4;78.4;19.2
15/01/2018-03:50;20.4;12.8;78.2;19.2
15/01/2018-04:00;20.4;15.7;78.8;19.2
15/01/2018-04:10;20.3;19.6;79.9;19.1
15/01/2018-04:20;20.1;14.8;81.4;18.9
15/01/2018-04:30;20.2;16.9;81.7;19.0
15/01/2018-04:40;20.1;13.1;82.5;18.9
15/01/2018-04:50;20.2;11.9;82.5;19.0
15/01/2018-05:00;20.3;8.6;82.4;19.0
15/01/2018-05:10;20.3;12.2;82.5;19.1
15/01/2018-05:20;20.2;18.9;83.6;19.0
15/01/2018-05:30;20.2;22.5;84.1;19.0
15/01/2018-05:40;20.1;17.8;84.9;18.9
15/01/2018-05:50;20.0;13.9;85.6;18.8
15/01/2018-06:00;20.1;11.5;85.9;18.9
15/01/2018-06:10;20.0;11.3;85.9;18.8
15/01/2018-06:20;20.0;11.4;86.1;18.8
15/01/2018-06:30;19.9;10.5;86.3;18.7
15/01/2018-06:40;19.8;11.9;86.5;18.5
15/01/2018-06:50;19.7;12.2;86.9;18.4
15/01/2018-07:00;19.8;9.9;87.0;18.6
15/01/2018-07:10;20.0;11.5;86.6;18.8
15/01/2018-07:20;20.1;13.1;86.3;18.9
15/01/2018-07:30;20.2;11.1;86.1;18.9
15/01/2018-07:40;20.2;13.8;85.8;19.0
15/01/2018-07:50;20.4;14.1;85.7;19.1
15/01/2018-08:00;20.6;15.9;84.9;19.4
15/01/2018-08:10;20.7;17.6;84.6;19.6
15/01/2018-08:20;20.8;16.4;84.3;19.7
15/01/2018-08:30;21.0;14.6;84.0;19.9
15/01/2018-08:40;21.2;15.4;83.5;20.1
15/01/2018-08:50;21.5;19.4;82.6;20.3
15/01/2018-09:00;21.6;19.8;81.9;20.5
15/01/2018-09:10;21.8;20.8;81.4;20.7
15/01/2018-09:20;22.0;23.5;80.6;20.8
15/01/2018-09:30;22.2;21.8;80.0;21.0
15/01/2018-09:40;22.1;26.6;79.2;21.0
15/01/2018-09:50;22.2;23.4;78.7;21.1
15/01/2018-10:00;22.5;24.7;78.0;21.3
15/01/2018-10:10;22.7;23.1;77.0;21.6
15/01/2018-10:20;23.0;24.3;76.0;21.9
15/01/2018-10:30;23.3;20.8;75.1;22.2
15/01/2018-10:40;23.5;19.7;74.2;22.4
15/01/2018-10:50;23.6;21.2;73.3;22.5
15/01/2018-11:00;23.8;25.2;73.1;22.6
15/01/2018-11:10;24.4;20.9;71.5;23.3
15/01/2018-11:20;24.9;21.8;69.2;23.8
15/01/2018-11:30;24.9;26.8;68.6;23.8
15/01/2018-11:40;25.1;26.7;67.8;23.9
15/01/2018-11:50;25.5;27.7;65.5;24.3
15/01/2018-12:00;25.5;26.2;66.1;24.3
15/01/2018-12:10;26.2;27.6;64.4;25.0
15/01/2018-12:20;26.2;26.1;64.7;25.0
15/01/2018-12:30;26.0;28.3;64.6;24.8
15/01/2018-12:40;26.4;31.6;63.0;25.2
15/01/2018-12:50;26.8;31.7;61.1;25.6
15/01/2018-13:00;26.9;30.8;60.4;25.7
15/01/2018-13:10;27.1;28.5;59.3;25.9
15/01/2018-13:20;27.1;29.5;58.8;25.8
15/01/2018-13:30;26.9;31.9;59.7;25.7
15/01/2018-13:40;27.1;30.3;60.0;25.8
15/01/2018-13:50;27.2;32.0;59.1;26.0
15/01/2018-14:00;27.2;33.6;58.8;25.9
15/01/2018-14:10;27.5;28.1;57.2;26.3
15/01/2018-14:20;28.0;28.5;55.8;26.6
15/01/2018-14:30;28.1;23.7;56.0;26.8
15/01/2018-14:40;28.3;23.5;54.0;26.9
15/01/2018-14:50;28.2;26.1;55.1;26.9
15/01/2018-15:00;28.6;27.4;51.8;27.3
15/01/2018-15:10;28.7;26.2;49.7;27.3
15/01/2018-15:20;28.7;34.6;50.5;27.3
15/01/2018-15:30;28.6;29.3;50.8;27.2
15/01/2018-15:40;28.7;35.9;50.2;27.3
15/01/2018-15:50;28.8;25.7;51.9;27.4
15/01/2018-16:00;29.0;33.7;50.9;27.6
15/01/2018-16:10;29.2;25.4;50.9;27.7
15/01/2018-16:20;29.1;26.5;50.8;27.7
15/01/2018-16:30;29.3;27.8;51.7;27.8
15/01/2018-16:40;29.3;24.6;51.6;27.8
15/01/2018-16:50;29.5;22.8;51.5;28.0
15/01/2018-17:00;29.7;28.6;51.0;28.2
15/01/2018-17:10;28.8;25.8;53.4;27.4
15/01/2018-17:20;28.5;25.2;53.6;27.2
15/01/2018-17:30;28.5;22.6;53.8;27.1
15/01/2018-17:40;28.7;25.3;52.1;27.3
15/01/2018-17:50;28.7;21.2;52.1;27.3
15/01/2018-18:00;28.7;24.5;50.4;27.3
15/01/2018-18:10;28.9;18.5;50.1;27.5
15/01/2018-18:20;28.7;23.6;49.6;27.3
15/01/2018-18:30;28.5;18.5;50.2;27.2
15/01/2018-18:40;28.5;23.8;49.8;27.1
15/01/2018-18:50;28.7;18.4;51.2;27.3
15/01/2018-19:00;28.6;20.8;49.3;27.2
15/01/2018-19:10;28.1;28.2;52.0;26.8
15/01/2018-19:20;26.2;32.7;61.7;25.0
15/01/2018-19:30;25.2;35.4;63.1;24.1
15/01/2018-19:40;24.6;44.2;66.8;23.4
15/01/2018-19:50;24.6;44.2;66.8;23.4
15/01/2018-20:00;23.4;22.8;73.1;22.3
15/01/2018-20:10;23.0;27.8;72.5;21.9
15/01/2018-20:20;22.6;21.9;72.8;21.5
15/01/2018-20:30;22.3;17.3;74.9;21.2
15/01/2018-20:40;21.8;22.5;78.9;20.7
15/01/2018-20:50;21.7;22.2;79.8;20.5
15/01/2018-21:00;21.6;23.3;80.0;20.5
15/01/2018-21:10;21.5;19.8;80.2;20.4
15/01/2018-21:20;21.6;22.9;78.6;20.4
15/01/2018-21:30;21.6;22.9;78.1;20.5
15/01/2018-21:40;21.6;16.8;78.9;20.5
15/01/2018-21:50;21.7;14.0;78.7;20.6
15/01/2018-22:00;21.8;24.9;78.4;20.6
15/01/2018-22:10;21.5;23.6;80.1;20.4
15/01/2018-22:20;21.5;21.6;81.9;20.3
15/01/2018-22:30;21.3;29.4;80.2;20.1
15/01/2018-22:40;20.8;27.8;81.9;19.6
15/01/2018-22:50;20.4;20.9;82.1;19.1
15/01/2018-23:00;20.0;23.5;83.9;18.7
15/01/2018-23:10;19.8;25.1;84.7;18.6
15/01/2018-23:20;19.8;27.4;84.5;18.6
15/01/2018-23:30;20.0;27.5;82.9;18.8
15/01/2018-23:40;19.9;25.4;83.2;18.6
15/01/2018-23:50;19.8;23.3;83.1;18.6
16/01/2018-00:00;20.0;24.8;81.8;18.8
16/01/2018-00:10;20.2;24.3;81.2;19.0
16/01/2018-00:20;20.0;25.7;83.0;18.8
16/01/2018-00:30;20.0;25.7;83.5;18.8
16/01/2018-00:40;20.1;25.7;83.1;18.9
16/01/2018-00:50;20.1;21.2;83.2;18.9
16/01/2018-01:00;20.1;10.9;83.6;18.9
16/01/2018-01:10;20.4;23.8;82.8;19.2
16/01/2018-01:20;20.8;22.9;79.7;19.6
16/01/2018-01:30;21.1;16.9;78.1;19.9
16/01/2018-01:40;21.0;5.8;78.2;19.8
16/01/2018-01:50;20.9;6.5;78.3;19.8
16/01/2018-02:00;20.8;5.3;79.4;19.7
16/01/2018-02:10;20.8;6.7;80.2;19.6
16/01/2018-02:20;20.6;14.0;82.0;19.4
16/01/2018-02:30;20.7;7.5;81.4;19.5
16/01/2018-02:40;20.8;15.1;80.7;19.6
16/01/2018-02:50;20.7;11.2;80.7;19.5
16/01/2018-03:00;20.5;8.7;81.9;19.3
16/01/2018-03:10;20.3;10.0;83.4;19.0
16/01/2018-03:20;20.2;7.2;83.5;19.0
16/01/2018-03:30;20.2;2.9;83.9;19.0
16/01/2018-03:40;20.4;3.7;82.9;19.2
16/01/2018-03:50;20.6;0.6;83.3;19.4
16/01/2018-04:00;20.6;2.6;85.1;19.4
16/01/2018-04:10;20.5;9.4;85.5;19.3
16/01/2018-04:20;20.4;5.2;85.5;19.2
16/01/2018-04:30;20.5;10.2;85.2;19.3
16/01/2018-04:40;20.5;4.8;84.7;19.3
16/01/2018-04:50;20.5;4.7;85.0;19.3
16/01/2018-05:00;20.2;6.8;86.1;19.0
16/01/2018-05:10;20.1;2.1;86.7;18.9
16/01/2018-05:20;20.3;1.9;86.8;19.1
16/01/2018-05:30;20.4;8.7;86.6;19.2
16/01/2018-05:40;20.4;7.4;86.4;19.2
16/01/2018-05:50;20.3;2.4;86.6;19.1
16/01/2018-06:00;20.3;5.1;86.9;19.1
16/01/2018-06:10;20.4;7.9;86.8;19.2
16/01/2018-06:20;20.4;8.8;86.7;19.2
16/01/2018-06:30;20.3;5.5;87.0;19.1
16/01/2018-06:40;20.3;6.1;87.3;19.1
16/01/2018-06:50;20.2;10.7;87.5;19.0
16/01/2018-07:00;20.2;8.3;87.8;19.0
16/01/2018-07:10;20.0;7.3;88.0;18.8
16/01/2018-07:20;20.1;7.5;88.2;18.9
16/01/2018-07:30;20.2;6.7;88.3;19.0
16/01/2018-07:40;20.2;6.7;88.3;19.0
16/01/2018-07:50;20.4;10.8;88.2;19.2
16/01/2018-08:00;20.6;13.9;88.0;19.4
16/01/2018-08:10;20.8;14.9;87.6;19.6
16/01/2018-08:20;21.0;15.3;87.0;19.8
16/01/2018-08:30;21.3;12.0;85.1;20.2
16/01/2018-08:40;21.7;8.4;82.3;20.6
16/01/2018-08:50;22.0;9.3;81.6;20.9
16/01/2018-09:00;22.5;9.1;79.6;21.4
16/01/2018-09:10;23.2;10.5;75.0;22.0
16/01/2018-09:20;23.4;8.8;73.3;22.3
16/01/2018-09:30;24.1;7.9;69.5;23.0
16/01/2018-09:40;23.8;12.3;71.5;22.7
16/01/2018-09:50;23.9;13.8;71.6;22.8
16/01/2018-10:00;24.3;14.0;71.9;23.1
